id_record_jalan,timestamp_utc,lokasi_kode,id_segmen_jalan,sumber_data,status_jalan,alasan_status,panjang_segmen_km,tipe_permukaan,kemiringan_pct,tikungan_kelas,kedalaman_air_cm,indeks_friksi,batas_kecepatan_km_jam,kecepatan_aktual_km_jam,waktu_tempuh_menit,ritase_terobservasi,Speed drop,Risk Indicator
JREC_0014387,2025-09-18T09:00:00Z,PIT_A,SEG_PIT_A_02,IoT Sensor,BAIK,Normal,1.27,Asphalt,5.4,B,0.7,0.74,45,34.8,2.2,1,22.66666667,Hijau
JREC_0014399,2025-09-18T09:00:00Z,PORT,SEG_PORT_02,IoT Sensor,BAIK,Normal,2.85,Coal Road,3.9,D,2.1,0.48,30,10.0,17.1,0,66.66666667,Hijau
JREC_0014394,2025-09-18T09:00:00Z,ROAD_01,SEG_ROAD_01_03,Drone Survey,BAIK,Normal,1.0,Asphalt,2.8,C,0.3,0.75,50,34.1,1.8,1,31.8,Hijau
JREC_0014400,2025-09-18T09:00:00Z,PORT,SEG_PORT_03,Operator App,BAIK,Normal,2.25,Gravel,5.7,C,0.0,0.6,35,19.0,7.1,2,45.71428571,Hijau
JREC_0014393,2025-09-18T09:00:00Z,ROAD_01,SEG_ROAD_01_02,Operator App,BAIK,Normal,2.1,Laterite,7.1,C,0.0,0.55,30,14.9,8.5,1,50.33333333,Hijau
JREC_0014396,2025-09-18T09:00:00Z,STOCKPILE,SEG_STOCKPILE_02,Manual Survey,BAIK,Normal,1.44,Coal Road,4.4,C,0.0,0.5,30,13.5,6.4,0,55.0,Hijau
JREC_0014402,2025-09-18T22:00:00Z,PIT_A,SEG_PIT_A_02,Manual Survey,BAIK,Normal,1.27,Asphalt,5.4,B,0.8,0.74,45,34.8,2.2,1,22.66666667,Hijau
JREC_0014401,2025-09-18T22:00:00Z,PIT_A,SEG_PIT_A_01,IoT Sensor,BAIK,Normal,2.64,Coal Road,3.4,A,0.9,0.49,30,18.6,8.5,0,38.0,Hijau
JREC_0014414,2025-09-18T22:00:00Z,PORT,SEG_PORT_02,Manual Survey,BAIK,Normal,2.85,Coal Road,3.9,D,0.1,0.5,30,10.5,16.3,0,65.0,Hijau
JREC_0014405,2025-09-18T22:00:00Z,PIT_B,SEG_PIT_B_02,Drone Survey,BAIK,Normal,0.99,Laterite,0.3,D,0.0,0.55,35,13.9,4.3,0,60.28571429,Hijau
JREC_0014410,2025-09-18T22:00:00Z,STOCKPILE,SEG_STOCKPILE_01,IoT Sensor,BAIK,Normal,2.86,Asphalt,3.4,B,0.0,0.75,50,39.1,4.4,2,21.8,Hijau
JREC_0014413,2025-09-18T22:00:00Z,PORT,SEG_PORT_01,Manual Survey,BAIK,Normal,1.76,Asphalt,5.1,C,0.6,0.74,45,30.3,3.5,0,32.66666667,Hijau
JREC_0014412,2025-09-18T22:00:00Z,STOCKPILE,SEG_STOCKPILE_03,Manual Survey,BAIK,Normal,2.83,Gravel,6.3,A,0.9,0.59,35,25.0,6.8,2,28.57142857,Hijau
JREC_0014406,2025-09-18T22:00:00Z,PIT_B,SEG_PIT_B_03,IoT Sensor,BAIK,Normal,2.42,Coal Road,6.7,A,0.1,0.5,25,15.8,9.2,0,36.8,Hijau
JREC_0014409,2025-09-18T22:00:00Z,ROAD_01,SEG_ROAD_01_03,IoT Sensor,BAIK,Normal,1.0,Asphalt,2.8,C,0.0,0.75,50,34.1,1.8,2,31.8,Hijau
JREC_0014422,2025-09-18T23:00:00Z,ROAD_01,SEG_ROAD_01_01,Drone Survey,BAIK,Normal,1.96,Asphalt,4.5,B,0.5,0.74,50,38.6,3.0,2,22.8,Hijau
JREC_0014427,2025-09-18T23:00:00Z,STOCKPILE,SEG_STOCKPILE_03,Manual Survey,BAIK,Normal,2.83,Gravel,6.3,A,0.0,0.6,35,25.3,6.7,2,27.71428571,Hijau
JREC_0014417,2025-09-18T23:00:00Z,PIT_A,SEG_PIT_A_02,IoT Sensor,BAIK,Normal,1.27,Asphalt,5.4,B,0.0,0.75,45,35.2,2.2,2,21.77777778,Hijau
JREC_0014426,2025-09-18T23:00:00Z,STOCKPILE,SEG_STOCKPILE_02,IoT Sensor,BAIK,Normal,1.44,Coal Road,4.4,C,0.0,0.5,30,13.5,6.4,1,55.0,Hijau
JREC_0014419,2025-09-18T23:00:00Z,PIT_B,SEG_PIT_B_01,Manual Survey,BAIK,Normal,1.74,Laterite,9.6,B,0.0,0.55,25,14.9,7.0,0,40.4,Hijau
JREC_0014430,2025-09-18T23:00:00Z,PORT,SEG_PORT_03,Manual Survey,BAIK,Normal,2.25,Gravel,5.7,C,0.0,0.6,35,19.0,7.1,0,45.71428571,Hijau
JREC_0014439,2025-09-19T00:00:00Z,ROAD_01,SEG_ROAD_01_03,Operator App,BAIK,Normal,1.0,Asphalt,2.8,C,1.2,0.74,50,33.6,1.8,0,32.8,Hijau
JREC_0014433,2025-09-19T00:00:00Z,PIT_A,SEG_PIT_A_03,Drone Survey,BAIK,Normal,1.16,Coal Road,3.8,A,0.8,0.49,30,18.6,3.7,0,38.0,Hijau
JREC_0014443,2025-09-19T00:00:00Z,PORT,SEG_PORT_01,Operator App,BAIK,Normal,1.76,Asphalt,5.1,C,0.0,0.75,45,30.7,3.4,0,31.77777778,Hijau
JREC_0014436,2025-09-19T00:00:00Z,PIT_B,SEG_PIT_B_03,Manual Survey,BAIK,Normal,2.42,Coal Road,6.7,A,0.3,0.5,25,15.8,9.2,0,36.8,Hijau
JREC_0014432,2025-09-19T00:00:00Z,PIT_A,SEG_PIT_A_02,Operator App,BAIK,Normal,1.27,Asphalt,5.4,B,0.4,0.75,45,35.2,2.2,0,21.77777778,Hijau
JREC_0014434,2025-09-19T00:00:00Z,PIT_B,SEG_PIT_B_01,Operator App,BAIK,Normal,1.74,Laterite,9.6,B,0.0,0.55,25,14.9,7.0,0,40.4,Hijau
JREC_0014444,2025-09-19T00:00:00Z,PORT,SEG_PORT_02,Operator App,BAIK,Normal,2.85,Coal Road,3.9,D,0.0,0.5,30,10.5,16.3,0,65.0,Hijau
JREC_0014441,2025-09-19T00:00:00Z,STOCKPILE,SEG_STOCKPILE_02,Manual Survey,BAIK,Normal,1.44,Coal Road,4.4,C,0.2,0.5,30,13.5,6.4,0,55.0,Hijau
JREC_0014451,2025-09-19T01:00:00Z,PIT_B,SEG_PIT_B_03,Manual Survey,BAIK,Normal,2.42,Coal Road,6.7,A,0.0,0.5,25,15.8,9.2,0,36.8,Hijau
JREC_0014460,2025-09-19T01:00:00Z,PORT,SEG_PORT_03,Drone Survey,BAIK,Normal,2.25,Gravel,5.7,C,0.5,0.59,35,18.7,7.2,0,46.57142857,Hijau
JREC_0014455,2025-09-19T01:00:00Z,STOCKPILE,SEG_STOCKPILE_01,Drone Survey,BAIK,Normal,2.86,Asphalt,3.4,B,0.0,0.75,50,39.1,4.4,1,21.8,Hijau
JREC_0014450,2025-09-19T01:00:00Z,PIT_B,SEG_PIT_B_02,Drone Survey,BAIK,Normal,0.99,Laterite,0.3,D,0.0,0.55,35,13.9,4.3,0,60.28571429,Hijau
JREC_0014446,2025-09-19T01:00:00Z,PIT_A,SEG_PIT_A_01,Manual Survey,BAIK,Normal,2.64,Coal Road,3.4,A,0.0,0.5,30,18.9,8.4,1,37.0,Hijau
JREC_0014459,2025-09-19T01:00:00Z,PORT,SEG_PORT_02,Manual Survey,BAIK,Normal,2.85,Coal Road,3.9,D,0.0,0.5,30,10.5,16.3,2,65.0,Hijau
JREC_0014447,2025-09-19T01:00:00Z,PIT_A,SEG_PIT_A_02,Operator App,BAIK,Normal,1.27,Asphalt,5.4,B,0.1,0.75,45,35.2,2.2,1,21.77777778,Hijau
JREC_0014470,2025-09-19T02:00:00Z,STOCKPILE,SEG_STOCKPILE_01,Operator App,BAIK,Normal,2.86,Asphalt,3.4,B,0.5,0.74,50,38.6,4.4,1,22.8,Hijau
JREC_0014462,2025-09-19T02:00:00Z,PIT_A,SEG_PIT_A_02,IoT Sensor,BAIK,Normal,1.27,Asphalt,5.4,B,0.0,0.75,45,35.2,2.2,0,21.77777778,Hijau
JREC_0014468,2025-09-19T02:00:00Z,ROAD_01,SEG_ROAD_01_02,Operator App,BAIK,Normal,2.1,Laterite,7.1,C,0.0,0.55,30,14.9,8.5,1,50.33333333,Hijau
JREC_0014466,2025-09-19T02:00:00Z,PIT_B,SEG_PIT_B_03,IoT Sensor,BAIK,Normal,2.42,Coal Road,6.7,A,1.1,0.49,25,15.5,9.4,0,38.0,Hijau
JREC_0014463,2025-09-19T02:00:00Z,PIT_A,SEG_PIT_A_03,Operator App,BAIK,Normal,1.16,Coal Road,3.8,A,0.2,0.5,30,18.9,3.7,0,37.0,Hijau
JREC_0014461,2025-09-19T02:00:00Z,PIT_A,SEG_PIT_A_01,IoT Sensor,BAIK,Normal,2.64,Coal Road,3.4,A,1.4,0.49,30,18.6,8.5,1,38.0,Hijau
JREC_0014471,2025-09-19T02:00:00Z,STOCKPILE,SEG_STOCKPILE_02,IoT Sensor,BAIK,Normal,1.44,Coal Road,4.4,C,0.0,0.5,30,13.5,6.4,0,55.0,Hijau
JREC_0014475,2025-09-19T02:00:00Z,PORT,SEG_PORT_03,IoT Sensor,BAIK,Normal,2.25,Gravel,5.7,C,0.0,0.6,35,19.0,7.1,0,45.71428571,Hijau
JREC_0014469,2025-09-19T02:00:00Z,ROAD_01,SEG_ROAD_01_03,Operator App,BAIK,Normal,1.0,Asphalt,2.8,C,0.2,0.75,50,34.1,1.8,1,31.8,Hijau
JREC_0014465,2025-09-19T02:00:00Z,PIT_B,SEG_PIT_B_02,Drone Survey,BAIK,Normal,0.99,Laterite,0.3,D,0.5,0.55,35,13.9,4.3,0,60.28571429,Hijau
JREC_0014482,2025-09-19T03:00:00Z,ROAD_01,SEG_ROAD_01_01,Operator App,BAIK,Normal,1.96,Asphalt,4.5,B,0.0,0.75,50,39.1,3.0,2,21.8,Hijau
JREC_0014484,2025-09-19T03:00:00Z,ROAD_01,SEG_ROAD_01_03,Operator App,BAIK,Normal,1.0,Asphalt,2.8,C,0.0,0.75,50,34.1,1.8,1,31.8,Hijau
JREC_0014480,2025-09-19T03:00:00Z,PIT_B,SEG_PIT_B_02,IoT Sensor,BAIK,Normal,0.99,Laterite,0.3,D,1.1,0.54,35,13.6,4.4,1,61.14285714,Hijau
JREC_0014481,2025-09-19T03:00:00Z,PIT_B,SEG_PIT_B_03,Drone Survey,BAIK,Normal,2.42,Coal Road,6.7,A,1.2,0.49,25,15.5,9.4,0,38.0,Hijau
JREC_0014478,2025-09-19T03:00:00Z,PIT_A,SEG_PIT_A_03,Drone Survey,BAIK,Normal,1.16,Coal Road,3.8,A,0.7,0.49,30,18.6,3.7,0,38.0,Hijau
JREC_0014477,2025-09-19T03:00:00Z,PIT_A,SEG_PIT_A_02,IoT Sensor,BAIK,Normal,1.27,Asphalt,5.4,B,0.6,0.74,45,34.8,2.2,2,22.66666667,Hijau
JREC_0014488,2025-09-19T03:00:00Z,PORT,SEG_PORT_01,Drone Survey,BAIK,Normal,1.76,Asphalt,5.1,C,1.3,0.74,45,30.3,3.5,1,32.66666667,Hijau
JREC_0014504,2025-09-19T04:00:00Z,PORT,SEG_PORT_02,Operator App,BAIK,Normal,2.85,Coal Road,3.9,D,0.0,0.5,30,10.5,16.3,0,65.0,Hijau
JREC_0014497,2025-09-19T04:00:00Z,ROAD_01,SEG_ROAD_01_01,Drone Survey,BAIK,Normal,1.96,Asphalt,4.5,B,0.3,0.75,50,39.1,3.0,0,21.8,Hijau
JREC_0014495,2025-09-19T04:00:00Z,PIT_B,SEG_PIT_B_02,IoT Sensor,BAIK,Normal,0.99,Laterite,0.3,D,0.2,0.55,35,13.9,4.3,3,60.28571429,Hijau
JREC_0014501,2025-09-19T04:00:00Z,STOCKPILE,SEG_STOCKPILE_02,IoT Sensor,BAIK,Normal,1.44,Coal Road,4.4,C,0.0,0.5,30,13.5,6.4,1,55.0,Hijau
JREC_0014494,2025-09-19T04:00:00Z,PIT_B,SEG_PIT_B_01,IoT Sensor,BAIK,Normal,1.74,Laterite,9.6,B,0.1,0.55,25,14.9,7.0,0,40.4,Hijau
JREC_0014505,2025-09-19T04:00:00Z,PORT,SEG_PORT_03,Manual Survey,BAIK,Normal,2.25,Gravel,5.7,C,0.6,0.59,35,18.7,7.2,0,46.57142857,Hijau
JREC_0014496,2025-09-19T04:00:00Z,PIT_B,SEG_PIT_B_03,Drone Survey,BAIK,Normal,2.42,Coal Road,6.7,A,0.4,0.5,25,15.8,9.2,0,36.8,Hijau
JREC_0014500,2025-09-19T04:00:00Z,STOCKPILE,SEG_STOCKPILE_01,Drone Survey,BAIK,Normal,2.86,Asphalt,3.4,B,1.2,0.74,50,38.6,4.4,1,22.8,Hijau
JREC_0014499,2025-09-19T04:00:00Z,ROAD_01,SEG_ROAD_01_03,IoT Sensor,BAIK,Normal,1.0,Asphalt,2.8,C,0.6,0.74,50,33.6,1.8,1,32.8,Hijau
JREC_0014514,2025-09-19T05:00:00Z,ROAD_01,SEG_ROAD_01_03,IoT Sensor,BAIK,Normal,1.0,Asphalt,2.8,C,0.3,0.75,50,34.1,1.8,1,31.8,Hijau
JREC_0014506,2025-09-19T05:00:00Z,PIT_A,SEG_PIT_A_01,Drone Survey,BAIK,Normal,2.64,Coal Road,3.4,A,1.0,0.49,30,18.6,8.5,1,38.0,Hijau
JREC_0014519,2025-09-19T05:00:00Z,PORT,SEG_PORT_02,Manual Survey,BAIK,Normal,2.85,Coal Road,3.9,D,0.0,0.5,30,10.5,16.3,0,65.0,Hijau
JREC_0014518,2025-09-19T05:00:00Z,PORT,SEG_PORT_01,Manual Survey,BAIK,Normal,1.76,Asphalt,5.1,C,0.0,0.75,45,30.7,3.4,2,31.77777778,Hijau
JREC_0014508,2025-09-19T05:00:00Z,PIT_A,SEG_PIT_A_03,Manual Survey,BAIK,Normal,1.16,Coal Road,3.8,A,1.1,0.49,30,18.6,3.7,0,38.0,Hijau
JREC_0014515,2025-09-19T05:00:00Z,STOCKPILE,SEG_STOCKPILE_01,Operator App,BAIK,Normal,2.86,Asphalt,3.4,B,0.9,0.74,50,38.6,4.4,1,22.8,Hijau
JREC_0014510,2025-09-19T05:00:00Z,PIT_B,SEG_PIT_B_02,IoT Sensor,BAIK,Normal,0.99,Laterite,0.3,D,1.0,0.54,35,13.6,4.4,0,61.14285714,Hijau
JREC_0014516,2025-09-19T05:00:00Z,STOCKPILE,SEG_STOCKPILE_02,Drone Survey,BAIK,Normal,1.44,Coal Road,4.4,C,0.2,0.5,30,13.5,6.4,0,55.0,Hijau
JREC_0014511,2025-09-19T05:00:00Z,PIT_B,SEG_PIT_B_03,Drone Survey,BAIK,Normal,2.42,Coal Road,6.7,A,0.0,0.5,25,15.8,9.2,0,36.8,Hijau
JREC_0014512,2025-09-19T05:00:00Z,ROAD_01,SEG_ROAD_01_01,Drone Survey,BAIK,Normal,1.96,Asphalt,4.5,B,0.7,0.74,50,38.6,3.0,3,22.8,Hijau
JREC_0014526,2025-09-19T06:00:00Z,PIT_B,SEG_PIT_B_03,Operator App,BAIK,Normal,2.42,Coal Road,6.7,A,0.0,0.5,25,15.8,9.2,1,36.8,Hijau
JREC_0014527,2025-09-19T06:00:00Z,ROAD_01,SEG_ROAD_01_01,Operator App,BAIK,Normal,1.96,Asphalt,4.5,B,1.3,0.74,50,38.6,3.0,1,22.8,Hijau
JREC_0014534,2025-09-19T06:00:00Z,PORT,SEG_PORT_02,IoT Sensor,BAIK,Normal,2.85,Coal Road,3.9,D,0.8,0.49,30,10.2,16.8,1,66.0,Hijau
JREC_0014531,2025-09-19T06:00:00Z,STOCKPILE,SEG_STOCKPILE_02,Drone Survey,BAIK,Normal,1.44,Coal Road,4.4,C,0.6,0.49,30,13.2,6.5,1,56.0,Hijau
JREC_0014525,2025-09-19T06:00:00Z,PIT_B,SEG_PIT_B_02,IoT Sensor,BAIK,Normal,0.99,Laterite,0.3,D,0.0,0.55,35,13.9,4.3,0,60.28571429,Hijau
JREC_0014530,2025-09-19T06:00:00Z,STOCKPILE,SEG_STOCKPILE_01,Operator App,BAIK,Normal,2.86,Asphalt,3.4,B,0.0,0.75,50,39.1,4.4,2,21.8,Hijau
JREC_0014533,2025-09-19T06:00:00Z,PORT,SEG_PORT_01,Drone Survey,BAIK,Normal,1.76,Asphalt,5.1,C,0.2,0.75,45,30.7,3.4,2,31.77777778,Hijau
JREC_0014529,2025-09-19T06:00:00Z,ROAD_01,SEG_ROAD_01_03,Drone Survey,BAIK,Normal,1.0,Asphalt,2.8,C,0.9,0.74,50,33.6,1.8,2,32.8,Hijau
JREC_0014539,2025-09-19T07:00:00Z,PIT_B,SEG_PIT_B_01,IoT Sensor,BAIK,Normal,1.74,Laterite,9.6,B,0.0,0.55,25,14.9,7.0,0,40.4,Hijau
JREC_0014545,2025-09-19T07:00:00Z,STOCKPILE,SEG_STOCKPILE_01,IoT Sensor,BAIK,Normal,2.86,Asphalt,3.4,B,0.0,0.75,50,39.1,4.4,2,21.8,Hijau
JREC_0014546,2025-09-19T07:00:00Z,STOCKPILE,SEG_STOCKPILE_02,Operator App,BAIK,Normal,1.44,Coal Road,4.4,C,0.0,0.5,30,13.5,6.4,0,55.0,Hijau
JREC_0014547,2025-09-19T07:00:00Z,STOCKPILE,SEG_STOCKPILE_03,Manual Survey,BAIK,Normal,2.83,Gravel,6.3,A,0.1,0.6,35,25.3,6.7,1,27.71428571,Hijau
JREC_0014543,2025-09-19T07:00:00Z,ROAD_01,SEG_ROAD_01_02,Operator App,BAIK,Normal,2.1,Laterite,7.1,C,0.0,0.55,30,14.9,8.5,0,50.33333333,Hijau
JREC_0014536,2025-09-19T07:00:00Z,PIT_A,SEG_PIT_A_01,IoT Sensor,BAIK,Normal,2.64,Coal Road,3.4,A,0.0,0.5,30,18.9,8.4,0,37.0,Hijau
JREC_0014549,2025-09-19T07:00:00Z,PORT,SEG_PORT_02,Drone Survey,BAIK,Normal,2.85,Coal Road,3.9,D,0.0,0.5,30,10.5,16.3,0,65.0,Hijau
JREC_0014544,2025-09-19T07:00:00Z,ROAD_01,SEG_ROAD_01_03,Drone Survey,BAIK,Normal,1.0,Asphalt,2.8,C,0.4,0.75,50,34.1,1.8,3,31.8,Hijau
JREC_0014559,2025-09-19T08:00:00Z,ROAD_01,SEG_ROAD_01_03,IoT Sensor,BAIK,Normal,1.0,Asphalt,2.8,C,0.1,0.75,50,34.1,1.8,1,31.8,Hijau
JREC_0014551,2025-09-19T08:00:00Z,PIT_A,SEG_PIT_A_01,Drone Survey,BAIK,Normal,2.64,Coal Road,3.4,A,0.6,0.49,30,18.6,8.5,2,38.0,Hijau
JREC_0014558,2025-09-19T08:00:00Z,ROAD_01,SEG_ROAD_01_02,IoT Sensor,BAIK,Normal,2.1,Laterite,7.1,C,0.5,0.55,30,14.9,8.5,0,50.33333333,Hijau
JREC_0014561,2025-09-19T08:00:00Z,STOCKPILE,SEG_STOCKPILE_02,Operator App,BAIK,Normal,1.44,Coal Road,4.4,C,0.0,0.5,30,13.5,6.4,1,55.0,Hijau
JREC_0014570,2025-09-19T09:00:00Z,PIT_B,SEG_PIT_B_02,Operator App,BAIK,Normal,0.99,Laterite,0.3,D,0.2,0.55,35,13.9,4.3,0,60.28571429,Hijau
JREC_0014569,2025-09-19T09:00:00Z,PIT_B,SEG_PIT_B_01,Drone Survey,BAIK,Normal,1.74,Laterite,9.6,B,1.0,0.54,25,14.7,7.1,0,41.2,Hijau
JREC_0014575,2025-09-19T09:00:00Z,STOCKPILE,SEG_STOCKPILE_01,IoT Sensor,BAIK,Normal,2.86,Asphalt,3.4,B,0.3,0.75,50,39.1,4.4,1,21.8,Hijau
JREC_0014578,2025-09-19T09:00:00Z,PORT,SEG_PORT_01,Drone Survey,BAIK,Normal,1.76,Asphalt,5.1,C,0.7,0.74,45,30.3,3.5,0,32.66666667,Hijau
JREC_0014580,2025-09-19T09:00:00Z,PORT,SEG_PORT_03,Operator App,BAIK,Normal,2.25,Gravel,5.7,C,1.1,0.59,35,18.7,7.2,1,46.57142857,Hijau
JREC_0014574,2025-09-19T09:00:00Z,ROAD_01,SEG_ROAD_01_03,IoT Sensor,BAIK,Normal,1.0,Asphalt,2.8,C,1.0,0.74,50,33.6,1.8,0,32.8,Hijau
JREC_0014581,2025-09-19T22:00:00Z,PIT_A,SEG_PIT_A_01,IoT Sensor,BAIK,Normal,2.64,Coal Road,3.4,A,0.5,0.49,30,18.6,8.5,0,38.0,Hijau
JREC_0014584,2025-09-19T22:00:00Z,PIT_B,SEG_PIT_B_01,Operator App,BAIK,Normal,1.74,Laterite,9.6,B,1.1,0.54,25,14.7,7.1,1,41.2,Hijau
JREC_0014583,2025-09-19T22:00:00Z,PIT_A,SEG_PIT_A_03,Manual Survey,BAIK,Normal,1.16,Coal Road,3.8,A,0.9,0.49,30,18.6,3.7,2,38.0,Hijau
JREC_0014582,2025-09-19T22:00:00Z,PIT_A,SEG_PIT_A_02,Operator App,BAIK,Normal,1.27,Asphalt,5.4,B,0.0,0.75,45,35.2,2.2,0,21.77777778,Hijau
JREC_0014588,2025-09-19T22:00:00Z,ROAD_01,SEG_ROAD_01_02,Manual Survey,BAIK,Normal,2.1,Laterite,7.1,C,0.0,0.55,30,14.9,8.5,2,50.33333333,Hijau
JREC_0014585,2025-09-19T22:00:00Z,PIT_B,SEG_PIT_B_02,Operator App,BAIK,Normal,0.99,Laterite,0.3,D,0.0,0.55,35,13.9,4.3,0,60.28571429,Hijau
JREC_0014593,2025-09-19T22:00:00Z,PORT,SEG_PORT_01,Manual Survey,TERBATAS,Perawatan/Insiden lokal,1.76,Asphalt,5.1,C,0.3,0.75,45,30.7,3.4,3,31.77777778,Merah
JREC_0014604,2025-09-19T23:00:00Z,ROAD_01,SEG_ROAD_01_03,Manual Survey,BAIK,Normal,1.0,Asphalt,2.8,C,0.8,0.74,50,33.6,1.8,2,32.8,Hijau
JREC_0014609,2025-09-19T23:00:00Z,PORT,SEG_PORT_02,Operator App,BAIK,Normal,2.85,Coal Road,3.9,D,0.2,0.5,30,10.5,16.3,0,65.0,Hijau
JREC_0014614,2025-09-20T00:00:00Z,PIT_B,SEG_PIT_B_01,Manual Survey,BAIK,Normal,1.74,Laterite,9.6,B,0.0,0.55,25,14.9,7.0,3,40.4,Hijau
JREC_0014620,2025-09-20T00:00:00Z,STOCKPILE,SEG_STOCKPILE_01,Drone Survey,BAIK,Normal,2.86,Asphalt,3.4,B,0.0,0.75,50,39.1,4.4,0,21.8,Hijau
JREC_0014616,2025-09-20T00:00:00Z,PIT_B,SEG_PIT_B_03,IoT Sensor,BAIK,Normal,2.42,Coal Road,6.7,A,0.6,0.49,25,15.5,9.4,2,38.0,Hijau
JREC_0014613,2025-09-20T00:00:00Z,PIT_A,SEG_PIT_A_03,Drone Survey,BAIK,Normal,1.16,Coal Road,3.8,A,0.0,0.5,30,18.9,3.7,0,37.0,Hijau
JREC_0014612,2025-09-20T00:00:00Z,PIT_A,SEG_PIT_A_02,Operator App,BAIK,Normal,1.27,Asphalt,5.4,B,0.2,0.75,45,35.2,2.2,0,21.77777778,Hijau
JREC_0014621,2025-09-20T00:00:00Z,STOCKPILE,SEG_STOCKPILE_02,IoT Sensor,BAIK,Normal,1.44,Coal Road,4.4,C,0.5,0.49,30,13.2,6.5,0,56.0,Hijau
JREC_0014615,2025-09-20T00:00:00Z,PIT_B,SEG_PIT_B_02,Operator App,BAIK,Normal,0.99,Laterite,0.3,D,1.4,0.54,35,13.6,4.4,0,61.14285714,Hijau
JREC_0014625,2025-09-20T00:00:00Z,PORT,SEG_PORT_03,Operator App,BAIK,Normal,2.25,Gravel,5.7,C,0.0,0.6,35,19.0,7.1,3,45.71428571,Hijau
JREC_0014624,2025-09-20T00:00:00Z,PORT,SEG_PORT_02,Operator App,BAIK,Normal,2.85,Coal Road,3.9,D,0.0,0.5,30,10.5,16.3,2,65.0,Hijau
JREC_0014618,2025-09-20T00:00:00Z,ROAD_01,SEG_ROAD_01_02,Drone Survey,BAIK,Normal,2.1,Laterite,7.1,C,0.0,0.55,30,14.9,8.5,2,50.33333333,Hijau
JREC_0014619,2025-09-20T00:00:00Z,ROAD_01,SEG_ROAD_01_03,Drone Survey,BAIK,Normal,1.0,Asphalt,2.8,C,1.6,0.73,50,33.2,1.8,2,33.6,Hijau
JREC_0014635,2025-09-20T01:00:00Z,STOCKPILE,SEG_STOCKPILE_01,Manual Survey,BAIK,Normal,2.86,Asphalt,3.4,B,0.0,0.75,50,39.1,4.4,0,21.8,Hijau
JREC_0014638,2025-09-20T01:00:00Z,PORT,SEG_PORT_01,Operator App,BAIK,Normal,1.76,Asphalt,5.1,C,0.2,0.75,45,30.7,3.4,1,31.77777778,Hijau
JREC_0014637,2025-09-20T01:00:00Z,STOCKPILE,SEG_STOCKPILE_03,Drone Survey,BAIK,Normal,2.83,Gravel,6.3,A,0.2,0.6,35,25.3,6.7,3,27.71428571,Hijau
JREC_0014634,2025-09-20T01:00:00Z,ROAD_01,SEG_ROAD_01_03,Operator App,BAIK,Normal,1.0,Asphalt,2.8,C,0.0,0.75,50,34.1,1.8,0,31.8,Hijau
JREC_0014640,2025-09-20T01:00:00Z,PORT,SEG_PORT_03,IoT Sensor,BAIK,Normal,2.25,Gravel,5.7,C,0.3,0.6,35,19.0,7.1,0,45.71428571,Hijau
JREC_0014629,2025-09-20T01:00:00Z,PIT_B,SEG_PIT_B_01,Drone Survey,BAIK,Normal,1.74,Laterite,9.6,B,0.8,0.54,25,14.7,7.1,0,41.2,Hijau
JREC_0014628,2025-09-20T01:00:00Z,PIT_A,SEG_PIT_A_03,Drone Survey,TERBATAS,Perawatan/Insiden lokal,1.16,Coal Road,3.8,A,0.5,0.49,30,18.6,3.7,0,38.0,Merah
JREC_0014654,2025-09-20T02:00:00Z,PORT,SEG_PORT_02,Operator App,BAIK,Normal,2.85,Coal Road,3.9,D,0.3,0.5,30,10.5,16.3,0,65.0,Hijau
JREC_0014643,2025-09-20T02:00:00Z,PIT_A,SEG_PIT_A_03,Operator App,BAIK,Normal,1.16,Coal Road,3.8,A,0.0,0.5,30,18.9,3.7,0,37.0,Hijau
JREC_0014641,2025-09-20T02:00:00Z,PIT_A,SEG_PIT_A_01,IoT Sensor,BAIK,Normal,2.64,Coal Road,3.4,A,1.1,0.49,30,18.6,8.5,1,38.0,Hijau
JREC_0014653,2025-09-20T02:00:00Z,PORT,SEG_PORT_01,Manual Survey,BAIK,Normal,1.76,Asphalt,5.1,C,1.0,0.74,45,30.3,3.5,0,32.66666667,Hijau
JREC_0014648,2025-09-20T02:00:00Z,ROAD_01,SEG_ROAD_01_02,Manual Survey,BAIK,Normal,2.1,Laterite,7.1,C,1.5,0.54,30,14.6,8.6,0,51.33333333,Hijau
JREC_0014649,2025-09-20T02:00:00Z,ROAD_01,SEG_ROAD_01_03,Drone Survey,BAIK,Normal,1.0,Asphalt,2.8,C,0.9,0.74,50,33.6,1.8,2,32.8,Hijau
JREC_0014650,2025-09-20T02:00:00Z,STOCKPILE,SEG_STOCKPILE_01,Operator App,BAIK,Normal,2.86,Asphalt,3.4,B,1.2,0.74,50,38.6,4.4,1,22.8,Hijau
JREC_0014655,2025-09-20T02:00:00Z,PORT,SEG_PORT_03,IoT Sensor,BAIK,Normal,2.25,Gravel,5.7,C,0.3,0.6,35,19.0,7.1,0,45.71428571,Hijau
JREC_0014642,2025-09-20T02:00:00Z,PIT_A,SEG_PIT_A_02,Drone Survey,BAIK,Normal,1.27,Asphalt,5.4,B,0.5,0.74,45,34.8,2.2,2,22.66666667,Hijau
