id_record,id_alat,tanggal_operasi,shift,jam_mulai,jam_selesai,status_operasi,durasi_jam,material_dipindah,total_muatan_ton,jumlah_ritase,id_operator,lokasi_kode_final,tipe_alat,model_alat,kapasitas_default_ton,departemen,umur_tahun,kondisi,hujan_mm,prob_hujan,intensitas_hujan,suhu_min_c,suhu_max_c,kelembaban_rh_avg,angin_kecepatan_avg_ms,angin_gust_max_ms,petir_count,label_breakdown_shift_ini,label_breakdown_next_24h
OPRREC_0003887,ALAT_093,2025-09-07,Shift 2,14:00:00,17:05:00,Beroperasi,3.09,None,0.0,0,OPR_099,ROAD_01,Grader,Volvo G940B,15.0,Road Maintenance,2.2,Sangat Baik,7.3,0.57,Ringan,24.3,28.9,77.5,1.2,2.6,0,0,0
OPRREC_0003888,ALAT_049,2025-09-07,Shift 2,14:00:00,14:47:00,Breakdown,0.79,None,0.0,0,OPR_018,PIT_B,Grader,CAT 140K,20.6,Infrastructure,2.1,Sangat Baik,6.5,0.37,Ringan,25.5,30.1,76.8,3.5,6.2,0,1,1
OPRREC_0003889,ALAT_055,2025-09-07,Shift 1,06:00:00,13:21:00,Beroperasi,7.35,Coal,63.7,17,OPR_136,PIT_B,Wheel Loader,Doosan DL300,4.2,Coal Loading,0.2,Baik,6.5,0.37,Ringan,25.5,30.1,76.8,3.5,6.2,0,0,1
OPRREC_0003890,ALAT_055,2025-09-07,Shift 2,14:00:00,17:06:00,Breakdown,3.11,Coal,0.0,0,OPR_030,PIT_B,Wheel Loader,Doosan DL300,4.2,Coal Loading,0.2,Baik,6.5,0.37,Ringan,25.5,30.1,76.8,3.5,6.2,0,1,1
OPRREC_0003891,ALAT_048,2025-09-07,Shift 2,14:00:00,17:22:00,Beroperasi,3.37,Overburden,35.5,18,OPR_084,PIT_B,Excavator,Volvo EC210,2.0,Overburden,2.7,Baik,6.5,0.37,Ringan,25.5,30.1,76.8,3.5,6.2,0,0,1
OPRREC_0003892,ALAT_048,2025-09-07,Shift 1,06:00:00,08:10:00,Breakdown,2.17,Overburden,0.0,0,OPR_003,PIT_B,Excavator,Volvo EC210,2.0,Overburden,2.7,Baik,6.5,0.37,Ringan,25.5,30.1,76.8,3.5,6.2,0,1,1
OPRREC_0003893,ALAT_051,2025-09-07,Shift 2,14:00:00,17:01:00,Beroperasi,3.02,Overburden,46.9,13,OPR_135,PIT_A,Excavator,Volvo EC210,3.4,Overburden,7.5,Perlu Servis,6.1,0.37,Ringan,25.9,31.5,82.5,2.3,3.9,0,0,0
OPRREC_0003894,ALAT_082,2025-09-07,Shift 1,06:00:00,11:54:00,Beroperasi,5.91,Overburden,1417.4,16,OPR_085,PIT_B,Dump Truck,CAT 785C,107.8,Overburden Hauling,8.0,Rusak Ringan,6.5,0.37,Ringan,25.5,30.1,76.8,3.5,6.2,0,0,0
OPRREC_0003895,ALAT_082,2025-09-07,Shift 2,14:00:00,16:24:00,Maintenance,2.41,Overburden,0.0,0,OPR_025,PIT_B,Dump Truck,CAT 785C,107.8,Overburden Hauling,8.0,Rusak Ringan,6.5,0.37,Ringan,25.5,30.1,76.8,3.5,6.2,0,0,0
OPRREC_0003896,ALAT_086,2025-09-07,Shift 2,14:00:00,20:33:00,Beroperasi,6.56,Coal,1263.8,17,OPR_037,ROAD_01,Dump Truck,Belaz 7555,76.6,Coal Hauling,0.7,Sangat Baik,7.3,0.57,Ringan,24.3,28.9,77.5,1.2,2.6,0,0,0
OPRREC_0003897,ALAT_029,2025-09-07,Shift 2,14:00:00,17:37:00,Beroperasi,3.62,Overburden,695.4,8,OPR_116,ROAD_01,Dump Truck,CAT 785C,94.5,Overburden Hauling,9.4,Perlu Servis,7.3,0.57,Ringan,24.3,28.9,77.5,1.2,2.6,0,0,0
OPRREC_0003898,ALAT_029,2025-09-07,Shift 1,06:00:00,09:10:00,Maintenance,3.17,Overburden,0.0,0,OPR_026,ROAD_01,Dump Truck,CAT 785C,94.5,Overburden Hauling,9.4,Perlu Servis,7.3,0.57,Ringan,24.3,28.9,77.5,1.2,2.6,0,0,0
OPRREC_0003899,ALAT_033,2025-09-07,Shift 2,14:00:00,17:32:00,Standby,3.54,Overburden,0.0,0,OPR_040,PIT_B,Excavator,Volvo EC210,1.6,Overburden,9.5,Perlu Servis,6.5,0.37,Ringan,25.5,30.1,76.8,3.5,6.2,0,0,1
OPRREC_0003900,ALAT_033,2025-09-07,Shift 1,06:00:00,12:00:00,Beroperasi,6.0,Overburden,18.2,12,OPR_025,PIT_B,Excavator,Volvo EC210,1.6,Overburden,9.5,Perlu Servis,6.5,0.37,Ringan,25.5,30.1,76.8,3.5,6.2,0,0,1
OPRREC_0003901,ALAT_092,2025-09-07,Shift 3,22:00:00,02:06:00,Beroperasi,4.11,Coal,786.7,9,OPR_111,PORT,Dump Truck,CAT 785C,97.7,Coal Hauling,2.9,Sangat Baik,6.5,0.44,Ringan,25.0,32.3,79.6,2.4,5.7,0,0,0
OPRREC_0003902,ALAT_037,2025-09-08,Shift 2,14:00:00,19:21:00,Beroperasi,5.35,None,0.0,0,OPR_018,PIT_A,Bulldozer,Komatsu D85ESS,18.9,Infrastructure,8.5,Perlu Servis,0.2,0.49,Ringan,25.3,29.4,81.7,2.6,4.0,0,0,0
OPRREC_0003903,ALAT_037,2025-09-08,Shift 1,06:00:00,09:54:00,Beroperasi,3.9,None,0.0,0,OPR_037,PIT_A,Bulldozer,Komatsu D85ESS,18.9,Infrastructure,8.5,Perlu Servis,0.2,0.49,Ringan,25.3,29.4,81.7,2.6,4.0,0,0,0
OPRREC_0003904,ALAT_013,2025-09-08,Shift 3,22:00:00,02:10:00,Beroperasi,4.18,None,0.0,0,OPR_121,ROAD_01,Grader,CAT 140K,21.8,Road Maintenance,9.4,Rusak Ringan,0.2,0.41,Ringan,23.1,29.6,84.8,1.2,2.7,0,0,0
OPRREC_0003905,ALAT_087,2025-09-08,Shift 2,14:00:00,18:09:00,Beroperasi,4.16,Coal,172.0,18,OPR_106,PIT_A,Wheel Loader,Doosan DL300,8.9,Coal Loading,8.6,Rusak Ringan,0.2,0.49,Ringan,25.3,29.4,81.7,2.6,4.0,0,0,1
OPRREC_0003906,ALAT_087,2025-09-08,Shift 3,22:00:00,23:25:00,Breakdown,1.43,Coal,0.0,0,OPR_092,PIT_A,Wheel Loader,Doosan DL300,8.9,Coal Loading,8.6,Rusak Ringan,0.2,0.49,Ringan,25.3,29.4,81.7,2.6,4.0,0,1,1
OPRREC_0003907,ALAT_075,2025-09-08,Shift 3,22:00:00,01:18:00,Maintenance,3.31,Coal,0.0,0,OPR_022,PIT_B,Excavator,Hitachi ZX200,2.6,Coal Loading,2.6,Baik,0.2,0.51,Ringan,24.2,31.1,77.9,2.4,4.9,0,0,0
OPRREC_0003908,ALAT_075,2025-09-08,Shift 1,06:00:00,09:29:00,Beroperasi,3.49,Coal,30.7,13,OPR_147,PIT_B,Excavator,Hitachi ZX200,2.6,Coal Loading,2.6,Baik,0.2,0.51,Ringan,24.2,31.1,77.9,2.4,4.9,0,0,0
OPRREC_0003909,ALAT_063,2025-09-08,Shift 2,14:00:00,15:01:00,Maintenance,1.03,Overburden,0.0,0,OPR_120,PIT_B,Dump Truck,Volvo A40G,129.8,Overburden Hauling,1.2,Baik,0.2,0.51,Ringan,24.2,31.1,77.9,2.4,4.9,0,0,0
OPRREC_0003910,ALAT_063,2025-09-08,Shift 3,22:00:00,00:51:00,Standby,2.85,Overburden,0.0,0,OPR_014,PIT_B,Dump Truck,Volvo A40G,129.8,Overburden Hauling,1.2,Baik,0.2,0.51,Ringan,24.2,31.1,77.9,2.4,4.9,0,0,0
OPRREC_0003911,ALAT_019,2025-09-08,Shift 2,14:00:00,19:53:00,Beroperasi,5.89,None,0.0,0,OPR_111,ROAD_01,Grader,CAT 140K,19.2,Infrastructure,0.2,Baik,0.2,0.41,Ringan,23.1,29.6,84.8,1.2,2.7,0,0,0
OPRREC_0003912,ALAT_094,2025-09-08,Shift 2,14:00:00,16:42:00,Maintenance,2.71,Coal,0.0,0,OPR_149,PIT_A,Wheel Loader,Volvo L120H,8.7,Coal Loading,3.9,Baik,0.2,0.49,Ringan,25.3,29.4,81.7,2.6,4.0,0,0,0
OPRREC_0003913,ALAT_093,2025-09-08,Shift 1,06:00:00,06:59:00,Breakdown,0.99,None,0.0,0,OPR_053,ROAD_01,Grader,Volvo G940B,15.0,Road Maintenance,2.2,Sangat Baik,0.2,0.41,Ringan,23.1,29.6,84.8,1.2,2.7,0,1,1
OPRREC_0003914,ALAT_093,2025-09-08,Shift 3,22:00:00,03:37:00,Beroperasi,5.62,None,0.0,0,OPR_016,ROAD_01,Grader,Volvo G940B,15.0,Road Maintenance,2.2,Sangat Baik,0.2,0.41,Ringan,23.1,29.6,84.8,1.2,2.7,0,0,1
OPRREC_0003915,ALAT_082,2025-09-08,Shift 2,14:00:00,20:05:00,Beroperasi,6.09,Overburden,894.7,10,OPR_150,PIT_B,Dump Truck,CAT 785C,107.8,Overburden Hauling,8.0,Rusak Ringan,0.2,0.51,Ringan,24.2,31.1,77.9,2.4,4.9,0,0,0
OPRREC_0003916,ALAT_082,2025-09-08,Shift 3,22:00:00,01:20:00,Beroperasi,3.34,Overburden,574.9,6,OPR_130,PIT_B,Dump Truck,CAT 785C,107.8,Overburden Hauling,8.0,Rusak Ringan,0.2,0.51,Ringan,24.2,31.1,77.9,2.4,4.9,0,0,0
OPRREC_0003917,ALAT_006,2025-09-08,Shift 1,06:00:00,10:27:00,Beroperasi,4.45,Overburden,72.7,15,OPR_010,PIT_A,Excavator,Hitachi ZX200,4.6,Overburden,5.3,Perlu Servis,0.2,0.49,Ringan,25.3,29.4,81.7,2.6,4.0,0,0,0
OPRREC_0003918,ALAT_014,2025-09-08,Shift 2,14:00:00,20:52:00,Beroperasi,6.88,Coal,565.0,6,OPR_110,PORT,Dump Truck,Belaz 7555,98.2,Coal Hauling,1.4,Sangat Baik,0.0,0.15,Cerah,26.0,32.4,63.6,2.9,5.2,0,0,0
OPRREC_0003919,ALAT_073,2025-09-08,Shift 3,22:00:00,03:45:00,Beroperasi,5.75,Overburden,62.4,17,OPR_126,PIT_B,Excavator,Hitachi ZX200,4.0,Overburden,6.8,Baik,0.2,0.51,Ringan,24.2,31.1,77.9,2.4,4.9,0,0,0
OPRREC_0003920,ALAT_073,2025-09-08,Shift 2,14:00:00,17:08:00,Beroperasi,3.14,Overburden,16.6,5,OPR_077,PIT_B,Excavator,Hitachi ZX200,4.0,Overburden,6.8,Baik,0.2,0.51,Ringan,24.2,31.1,77.9,2.4,4.9,0,0,0
OPRREC_0003921,ALAT_045,2025-09-08,Shift 3,22:00:00,04:46:00,Beroperasi,6.77,Coal,21.3,6,OPR_037,PIT_B,Wheel Loader,Volvo L120H,4.0,Coal Loading,1.7,Baik,0.2,0.51,Ringan,24.2,31.1,77.9,2.4,4.9,0,0,0
OPRREC_0003922,ALAT_045,2025-09-08,Shift 1,06:00:00,09:53:00,Standby,3.89,Coal,0.0,0,OPR_076,PIT_B,Wheel Loader,Volvo L120H,4.0,Coal Loading,1.7,Baik,0.2,0.51,Ringan,24.2,31.1,77.9,2.4,4.9,0,0,0
OPRREC_0003923,ALAT_027,2025-09-08,Shift 1,06:00:00,09:13:00,Maintenance,3.22,None,0.0,0,OPR_083,PIT_A,Grader,John Deere 772G,23.3,Infrastructure,7.7,Baik,0.2,0.49,Ringan,25.3,29.4,81.7,2.6,4.0,0,0,0
OPRREC_0003924,ALAT_027,2025-09-08,Shift 3,22:00:00,03:13:00,Beroperasi,5.22,None,0.0,0,OPR_130,PIT_A,Grader,John Deere 772G,23.3,Infrastructure,7.7,Baik,0.2,0.49,Ringan,25.3,29.4,81.7,2.6,4.0,0,0,0
OPRREC_0003925,ALAT_061,2025-09-08,Shift 2,14:00:00,17:48:00,Beroperasi,3.8,None,0.0,0,OPR_115,PIT_B,Bulldozer,Komatsu D85ESS,26.1,Infrastructure,8.7,Rusak Ringan,0.2,0.51,Ringan,24.2,31.1,77.9,2.4,4.9,0,0,0
OPRREC_0003926,ALAT_053,2025-09-08,Shift 2,14:00:00,19:54:00,Beroperasi,5.9,Overburden,30.9,13,OPR_075,PIT_A,Excavator,Volvo EC210,2.2,Overburden,4.3,Baik,0.2,0.49,Ringan,25.3,29.4,81.7,2.6,4.0,0,0,0
OPRREC_0003927,ALAT_053,2025-09-08,Shift 3,22:00:00,05:02:00,Beroperasi,7.04,Overburden,18.7,10,OPR_097,PIT_A,Excavator,Volvo EC210,2.2,Overburden,4.3,Baik,0.2,0.49,Ringan,25.3,29.4,81.7,2.6,4.0,0,0,0
OPRREC_0003928,ALAT_052,2025-09-08,Shift 2,14:00:00,21:04:00,Beroperasi,7.07,Overburden,73.1,18,OPR_074,PIT_A,Excavator,CAT 320D,4.3,Overburden,6.5,Perlu Servis,0.2,0.49,Ringan,25.3,29.4,81.7,2.6,4.0,0,0,0
OPRREC_0003929,ALAT_034,2025-09-08,Shift 2,14:00:00,21:43:00,Beroperasi,7.72,Coal,31.5,12,OPR_068,STOCKPILE,Excavator,Hitachi ZX200,2.8,Coal Loading,0.9,Sangat Baik,0.2,0.46,Ringan,25.8,30.9,82.6,1.5,3.2,0,0,0
OPRREC_0003930,ALAT_034,2025-09-08,Shift 3,22:00:00,05:49:00,Beroperasi,7.83,Coal,38.3,13,OPR_140,STOCKPILE,Excavator,Hitachi ZX200,2.8,Coal Loading,0.9,Sangat Baik,0.2,0.46,Ringan,25.8,30.9,82.6,1.5,3.2,0,0,0
OPRREC_0003931,ALAT_004,2025-09-08,Shift 1,06:00:00,07:49:00,Standby,1.83,Overburden,0.0,0,OPR_118,PIT_B,Excavator,Hitachi ZX200,3.8,Overburden,4.1,Sangat Baik,0.2,0.51,Ringan,24.2,31.1,77.9,2.4,4.9,0,0,0
OPRREC_0003932,ALAT_004,2025-09-08,Shift 2,14:00:00,18:06:00,Beroperasi,4.11,Overburden,47.7,15,OPR_056,PIT_B,Excavator,Hitachi ZX200,3.8,Overburden,4.1,Sangat Baik,0.2,0.51,Ringan,24.2,31.1,77.9,2.4,4.9,0,0,0
OPRREC_0003933,ALAT_069,2025-09-08,Shift 1,06:00:00,13:08:00,Beroperasi,7.14,None,0.0,0,OPR_138,PIT_A,Bulldozer,Liebherr PR736,32.1,Infrastructure,0.8,Baik,0.2,0.49,Ringan,25.3,29.4,81.7,2.6,4.0,0,0,0
OPRREC_0003934,ALAT_069,2025-09-08,Shift 3,22:00:00,01:24:00,Maintenance,3.4,None,0.0,0,OPR_120,PIT_A,Bulldozer,Liebherr PR736,32.1,Infrastructure,0.8,Baik,0.2,0.49,Ringan,25.3,29.4,81.7,2.6,4.0,0,0,0
OPRREC_0003935,ALAT_072,2025-09-08,Shift 3,22:00:00,01:52:00,Standby,3.88,Overburden,0.0,0,OPR_031,PIT_B,Dump Truck,CAT 785C,71.7,Overburden Hauling,3.5,Baik,0.2,0.51,Ringan,24.2,31.1,77.9,2.4,4.9,0,0,0
OPRREC_0003936,ALAT_068,2025-09-08,Shift 3,22:00:00,01:42:00,Beroperasi,3.71,Coal,68.3,16,OPR_034,PIT_A,Excavator,Hitachi ZX200,4.4,Coal Loading,2.4,Baik,0.2,0.49,Ringan,25.3,29.4,81.7,2.6,4.0,0,0,0
OPRREC_0003937,ALAT_096,2025-09-08,Shift 3,22:00:00,01:07:00,Beroperasi,3.13,None,0.0,0,OPR_111,ROAD_01,Grader,Komatsu GD655,13.9,Road Maintenance,0.7,Baik,0.2,0.41,Ringan,23.1,29.6,84.8,1.2,2.7,0,0,0
OPRREC_0003938,ALAT_031,2025-09-08,Shift 3,22:00:00,04:01:00,Beroperasi,6.02,Coal,74.2,14,OPR_035,PIT_A,Wheel Loader,Doosan DL300,6.1,Coal Loading,5.0,Baik,0.2,0.49,Ringan,25.3,29.4,81.7,2.6,4.0,0,0,0
OPRREC_0003939,ALAT_035,2025-09-08,Shift 1,06:00:00,11:07:00,Beroperasi,5.12,Coal,81.9,18,OPR_070,PIT_A,Excavator,Komatsu PC200,4.9,Coal Loading,9.8,Rusak Ringan,0.2,0.49,Ringan,25.3,29.4,81.7,2.6,4.0,0,0,0
OPRREC_0003940,ALAT_035,2025-09-08,Shift 2,14:00:00,15:01:00,Standby,1.03,Coal,0.0,0,OPR_078,PIT_A,Excavator,Komatsu PC200,4.9,Coal Loading,9.8,Rusak Ringan,0.2,0.49,Ringan,25.3,29.4,81.7,2.6,4.0,0,0,0
OPRREC_0003941,ALAT_064,2025-09-08,Shift 2,14:00:00,17:30:00,Standby,3.5,None,0.0,0,OPR_131,ROAD_01,Grader,CAT 140K,22.4,Infrastructure,3.3,Sangat Baik,0.2,0.41,Ringan,23.1,29.6,84.8,1.2,2.7,0,0,0
OPRREC_0003942,ALAT_065,2025-09-08,Shift 1,06:00:00,12:49:00,Beroperasi,6.82,Coal,7.4,9,OPR_140,STOCKPILE,Excavator,Hitachi ZX200,1.0,Coal Loading,3.2,Baik,0.2,0.46,Ringan,25.8,30.9,82.6,1.5,3.2,0,0,0
OPRREC_0003943,ALAT_065,2025-09-08,Shift 2,14:00:00,16:34:00,Standby,2.57,Coal,0.0,0,OPR_020,STOCKPILE,Excavator,Hitachi ZX200,1.0,Coal Loading,3.2,Baik,0.2,0.46,Ringan,25.8,30.9,82.6,1.5,3.2,0,0,0
OPRREC_0003944,ALAT_079,2025-09-08,Shift 3,22:00:00,03:08:00,Beroperasi,5.14,Coal,2244.4,15,OPR_073,ROAD_01,Dump Truck,Volvo A40G,141.4,Coal Hauling,9.3,Rusak Ringan,0.2,0.41,Ringan,23.1,29.6,84.8,1.2,2.7,0,0,0
OPRREC_0003945,ALAT_079,2025-09-08,Shift 2,14:00:00,14:40:00,Maintenance,0.67,Coal,0.0,0,OPR_010,ROAD_01,Dump Truck,Volvo A40G,141.4,Coal Hauling,9.3,Rusak Ringan,0.2,0.41,Ringan,23.1,29.6,84.8,1.2,2.7,0,0,0
OPRREC_0003946,ALAT_080,2025-09-08,Shift 2,14:00:00,14:37:00,Standby,0.62,None,0.0,0,OPR_094,PIT_A,Bulldozer,CAT D6R,19.6,Infrastructure,8.5,Perlu Servis,0.2,0.49,Ringan,25.3,29.4,81.7,2.6,4.0,0,0,0
OPRREC_0003947,ALAT_025,2025-09-08,Shift 1,06:00:00,13:57:00,Beroperasi,7.95,None,0.0,0,OPR_088,ROAD_01,Grader,CAT 140K,24.1,Infrastructure,9.7,Rusak Ringan,0.2,0.41,Ringan,23.1,29.6,84.8,1.2,2.7,0,0,0
OPRREC_0003948,ALAT_050,2025-09-08,Shift 3,22:00:00,00:15:00,Standby,2.26,None,0.0,0,OPR_044,ROAD_01,Grader,CAT 140K,19.7,Road Maintenance,8.4,Rusak Ringan,0.2,0.41,Ringan,23.1,29.6,84.8,1.2,2.7,0,0,0
OPRREC_0003949,ALAT_062,2025-09-08,Shift 3,22:00:00,05:01:00,Beroperasi,7.02,Overburden,477.9,16,OPR_052,PIT_B,Bulldozer,Shantui SD22,28.1,Overburden,5.3,Perlu Servis,0.2,0.51,Ringan,24.2,31.1,77.9,2.4,4.9,0,0,1
OPRREC_0003950,ALAT_062,2025-09-08,Shift 2,14:00:00,17:11:00,Breakdown,3.19,Overburden,0.0,0,OPR_131,PIT_B,Bulldozer,Shantui SD22,28.1,Overburden,5.3,Perlu Servis,0.2,0.51,Ringan,24.2,31.1,77.9,2.4,4.9,0,1,1
OPRREC_0003951,ALAT_026,2025-09-08,Shift 3,22:00:00,01:01:00,Standby,3.03,None,0.0,0,OPR_073,ROAD_01,Bulldozer,Liebherr PR736,21.5,Infrastructure,5.6,Perlu Servis,0.2,0.41,Ringan,23.1,29.6,84.8,1.2,2.7,0,0,0
OPRREC_0003952,ALAT_026,2025-09-08,Shift 1,06:00:00,09:17:00,Beroperasi,3.29,None,0.0,0,OPR_131,ROAD_01,Bulldozer,Liebherr PR736,21.5,Infrastructure,5.6,Perlu Servis,0.2,0.41,Ringan,23.1,29.6,84.8,1.2,2.7,0,0,0
OPRREC_0003953,ALAT_020,2025-09-08,Shift 2,14:00:00,15:32:00,Standby,1.54,Coal,0.0,0,OPR_058,PIT_A,Excavator,CAT 320D,1.7,Coal Loading,9.4,Perlu Servis,0.2,0.49,Ringan,25.3,29.4,81.7,2.6,4.0,0,0,0
OPRREC_0003954,ALAT_086,2025-09-08,Shift 3,22:00:00,01:32:00,Maintenance,3.54,Coal,0.0,0,OPR_039,ROAD_01,Dump Truck,Belaz 7555,76.6,Coal Hauling,0.7,Sangat Baik,0.2,0.41,Ringan,23.1,29.6,84.8,1.2,2.7,0,0,0
OPRREC_0003955,ALAT_003,2025-09-08,Shift 1,06:00:00,09:21:00,Maintenance,3.36,Coal,0.0,0,OPR_142,STOCKPILE,Wheel Loader,Doosan DL300,9.9,Stockpile,3.6,Sangat Baik,0.2,0.46,Ringan,25.8,30.9,82.6,1.5,3.2,0,0,0
OPRREC_0003956,ALAT_003,2025-09-08,Shift 3,22:00:00,04:34:00,Beroperasi,6.57,Coal,116.8,12,OPR_107,STOCKPILE,Wheel Loader,Doosan DL300,9.9,Stockpile,3.6,Sangat Baik,0.2,0.46,Ringan,25.8,30.9,82.6,1.5,3.2,0,0,0
OPRREC_0003957,ALAT_051,2025-09-08,Shift 3,22:00:00,01:45:00,Beroperasi,3.75,Overburden,36.2,10,OPR_031,PIT_A,Excavator,Volvo EC210,3.4,Overburden,7.5,Perlu Servis,0.2,0.49,Ringan,25.3,29.4,81.7,2.6,4.0,0,0,0
OPRREC_0003958,ALAT_051,2025-09-08,Shift 1,06:00:00,09:35:00,Beroperasi,3.59,Overburden,39.7,14,OPR_045,PIT_A,Excavator,Volvo EC210,3.4,Overburden,7.5,Perlu Servis,0.2,0.49,Ringan,25.3,29.4,81.7,2.6,4.0,0,0,0
OPRREC_0003959,ALAT_012,2025-09-08,Shift 1,06:00:00,07:47:00,Maintenance,1.79,Coal,0.0,0,OPR_149,PORT,Dump Truck,Belaz 7555,108.6,Coal Hauling,7.6,Baik,0.0,0.15,Cerah,26.0,32.4,63.6,2.9,5.2,0,0,0
OPRREC_0003960,ALAT_054,2025-09-09,Shift 2,14:00:00,18:12:00,Beroperasi,4.21,None,0.0,0,OPR_148,PIT_A,Grader,Komatsu GD655,21.7,Infrastructure,4.4,Baik,1.3,0.45,Ringan,25.8,32.1,78.8,1.3,2.3,0,0,0
OPRREC_0003961,ALAT_054,2025-09-09,Shift 3,22:00:00,01:36:00,Standby,3.6,None,0.0,0,OPR_066,PIT_A,Grader,Komatsu GD655,21.7,Infrastructure,4.4,Baik,1.3,0.45,Ringan,25.8,32.1,78.8,1.3,2.3,0,0,0
OPRREC_0003962,ALAT_086,2025-09-09,Shift 3,22:00:00,05:46:00,Beroperasi,7.78,Coal,1426.0,17,OPR_086,ROAD_01,Dump Truck,Belaz 7555,76.6,Coal Hauling,0.7,Sangat Baik,1.0,0.57,Ringan,25.0,30.4,81.3,2.4,4.5,0,0,0
OPRREC_0003963,ALAT_074,2025-09-09,Shift 1,06:00:00,10:27:00,Beroperasi,4.46,None,0.0,0,OPR_094,PIT_B,Bulldozer,Komatsu D85ESS,34.0,Infrastructure,5.7,Perlu Servis,1.3,0.43,Ringan,24.1,28.4,82.4,2.7,4.4,0,0,0
OPRREC_0003964,ALAT_074,2025-09-09,Shift 2,14:00:00,17:57:00,Beroperasi,3.96,None,0.0,0,OPR_094,PIT_B,Bulldozer,Komatsu D85ESS,34.0,Infrastructure,5.7,Perlu Servis,1.3,0.43,Ringan,24.1,28.4,82.4,2.7,4.4,0,0,0
OPRREC_0003965,ALAT_094,2025-09-09,Shift 1,06:00:00,06:49:00,Maintenance,0.82,Coal,0.0,0,OPR_057,PIT_A,Wheel Loader,Volvo L120H,8.7,Coal Loading,3.9,Baik,1.3,0.45,Ringan,25.8,32.1,78.8,1.3,2.3,0,0,0
OPRREC_0003966,ALAT_094,2025-09-09,Shift 2,14:00:00,18:51:00,Beroperasi,4.86,Coal,109.7,13,OPR_089,PIT_A,Wheel Loader,Volvo L120H,8.7,Coal Loading,3.9,Baik,1.3,0.45,Ringan,25.8,32.1,78.8,1.3,2.3,0,0,0
OPRREC_0003967,ALAT_025,2025-09-09,Shift 2,14:00:00,19:05:00,Beroperasi,5.09,None,0.0,0,OPR_016,ROAD_01,Grader,CAT 140K,24.1,Infrastructure,9.7,Rusak Ringan,1.0,0.57,Ringan,25.0,30.4,81.3,2.4,4.5,0,0,0
OPRREC_0003968,ALAT_038,2025-09-09,Shift 1,06:00:00,09:57:00,Beroperasi,3.95,Overburden,1306.1,9,OPR_101,ROAD_01,Dump Truck,Komatsu HD785,147.2,Overburden Hauling,0.1,Sangat Baik,1.0,0.57,Ringan,25.0,30.4,81.3,2.4,4.5,0,0,0
OPRREC_0003969,ALAT_034,2025-09-09,Shift 1,06:00:00,11:04:00,Beroperasi,5.07,Coal,21.6,7,OPR_048,STOCKPILE,Excavator,Hitachi ZX200,2.8,Coal Loading,0.9,Sangat Baik,1.1,0.56,Ringan,25.1,29.5,77.6,2.5,4.2,0,0,0
OPRREC_0003970,ALAT_022,2025-09-09,Shift 1,06:00:00,11:37:00,Beroperasi,5.63,Coal,2340.9,17,OPR_138,ROAD_01,Dump Truck,Komatsu HD785,138.6,Coal Hauling,8.6,Rusak Ringan,1.0,0.57,Ringan,25.0,30.4,81.3,2.4,4.5,0,0,0
OPRREC_0003971,ALAT_070,2025-09-09,Shift 2,14:00:00,19:10:00,Beroperasi,5.18,None,0.0,0,OPR_051,ROAD_01,Bulldozer,Shantui SD22,30.9,Infrastructure,6.4,Perlu Servis,1.0,0.57,Ringan,25.0,30.4,81.3,2.4,4.5,0,0,0
OPRREC_0003972,ALAT_003,2025-09-09,Shift 2,14:00:00,20:12:00,Beroperasi,6.2,Coal,146.7,15,OPR_005,STOCKPILE,Wheel Loader,Doosan DL300,9.9,Stockpile,3.6,Sangat Baik,1.1,0.56,Ringan,25.1,29.5,77.6,2.5,4.2,0,0,0
OPRREC_0003973,ALAT_066,2025-09-09,Shift 2,14:00:00,15:22:00,Standby,1.38,None,0.0,0,OPR_043,ROAD_01,Grader,Volvo G940B,10.0,Infrastructure,1.0,Sangat Baik,1.0,0.57,Ringan,25.0,30.4,81.3,2.4,4.5,0,0,0
OPRREC_0003974,ALAT_023,2025-09-09,Shift 3,22:00:00,00:11:00,Standby,2.19,None,0.0,0,OPR_052,ROAD_01,Grader,John Deere 772G,21.7,Road Maintenance,9.4,Rusak Ringan,1.0,0.57,Ringan,25.0,30.4,81.3,2.4,4.5,0,0,0
OPRREC_0003975,ALAT_051,2025-09-09,Shift 3,22:00:00,03:07:00,Beroperasi,5.13,Overburden,11.7,4,OPR_005,PIT_A,Excavator,Volvo EC210,3.4,Overburden,7.5,Perlu Servis,1.3,0.45,Ringan,25.8,32.1,78.8,1.3,2.3,0,0,0
OPRREC_0003976,ALAT_051,2025-09-09,Shift 1,06:00:00,12:21:00,Beroperasi,6.36,Overburden,26.9,9,OPR_100,PIT_A,Excavator,Volvo EC210,3.4,Overburden,7.5,Perlu Servis,1.3,0.45,Ringan,25.8,32.1,78.8,1.3,2.3,0,0,0
OPRREC_0003977,ALAT_001,2025-09-09,Shift 2,14:00:00,19:01:00,Beroperasi,5.02,Coal,1011.0,14,OPR_032,PORT,Dump Truck,Komatsu HD785,85.3,Coal Hauling,0.0,Baik,1.0,0.39,Ringan,24.2,30.5,79.6,1.6,4.5,0,0,0
OPRREC_0003978,ALAT_035,2025-09-09,Shift 2,14:00:00,21:43:00,Beroperasi,7.72,Coal,38.7,9,OPR_075,PIT_A,Excavator,Komatsu PC200,4.9,Coal Loading,9.8,Rusak Ringan,1.3,0.45,Ringan,25.8,32.1,78.8,1.3,2.3,0,0,0
